Time,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
1.1320000000000001,-2.128896457825396,6.944802909201342,-5.183540503157003,3.03823276417434,1.1551454068445561
1.1340000000000001,-2.6791339748949805,6.986187098997905,-4.670773809402111,2.18361548413853,1.4230713544185734
1.1360000000000001,-3.187119948743471,6.780082127900415,-4.051996848726091,1.3010973215589943,1.6470651952568607
1.1380000000000001,-3.6448431371070504,6.333789367262146,-3.3412536989291124,0.40195454543808057,1.8202119413699984
1.1400000000000001,-4.04508497187475,5.6631189606246055,-2.5546757493903924,-0.5023241562345834,1.9371663222572681
1.1420000000000001,-4.381533400219344,4.791829741500811,-1.710115574819783,-1.4001844718022842,1.994317800521228
1.1440000000000001,-4.6488824294412625,3.7507875648529927,-0.8267417441078078,-2.2801540997598835,1.9899020339625995
1.1460000000000001,-4.842915805643167,2.5768718687927015,0.07539623930016535,-3.1309893346976914,1.9240553431721679
1.1480000000000001,-4.9605735065723895,1.3116692021000573,0.9758229911693792,-3.941818732386401,1.7988105031327328
1.1500000000000001,-5.0,1.7140722323606826e-14,1.8541019662497056,-4.702282018339849,1.6180339887498787
1.1520000000000001,-4.9605735065723895,-1.3116692021001215,2.6902992965402395,-5.402662464968254,1.3873066116256059
1.154,-4.842915805643165,-2.576871868792577,3.465436220533532,-6.034011045888809,1.1137512329763894
1.156,-4.64888242944126,-3.7507875648528795,4.161919834876786,-6.588260781027401,0.8058128714273342
1.158,-4.3815334002193405,-4.791829741500714,4.763942391886992,-7.058329811479611,0.47299799404748
1.16,-4.045084971874745,-5.6631189606245265,5.257840080263139,-7.438211887105999,0.1255810390586517
1.162,-3.644843137107094,-6.333789367262089,5.632403145923224,-7.723053110666183,-0.225712769746945
1.164,-3.1871199487434647,-6.780082127900382,5.879130314305475,-7.909213957903307,-0.5700385249399408
1.166,-2.6791339748950342,-6.98618709899789,5.992421739636101,-7.994315781124713,-0.8967664321800343
1.168,-2.1288964578253893,-6.944802909201359,5.969706101887807,-7.977271202084914,-1.1958099661150159
1.17,-1.5450849718748014,-6.657395614066119,5.811498966771794,-7.858298005829515,-1.4579372548428087
1.172,-0.9369065729286583,-6.134146760307129,5.521391084195256,-7.6389163579731525,-1.6750560800842755
1.174,-0.31395259764657063,-5.393592699430593,5.105966890768181,-7.321929380967352,-1.8404636947317377
1.176,0.3139525976465241,-4.461967928240935,4.574655066068705,-6.911387337542696,-1.9490537455731476
1.178,0.9369065729286125,-3.3722757187121575,3.9395145345178015,-6.412535878967029,-1.9974739132120338
1.18,1.5450849718746895,-2.1631189606247316,3.214960769874026,-5.83174901937131,-1.9842294026289578
1.182,2.128896457825347,-0.877332634950266,2.4174386142819997,-5.176447692555574,-1.909729089493289
1.184,2.6791339748949348,0.4395336367050243,1.565049037739461,-4.455004931905525,-1.7762728976271038
1.186,3.187119948743429,1.740829210153884,0.6771383092409431,-3.676638884971925,-1.587980797295686
1.188,3.6448431371070136,2.9804550409553867,-0.22614109601958288,-2.851295029706028,-1.350665616242063
1.19,4.045084971874719,4.114496766047177,-1.1242878875142686,-1.9895190973188615,-1.0716535899580037
1.192,4.381533400219318,5.102780391949811,-1.9969172671378712,-1.1023223254771275,-0.7595581910436077
1.194,4.648882429441242,5.910295478514035,-2.8242235929919755,-0.2010407635467226,-0.42401421984413645
1.196,4.842915805643154,6.508435401217699,-3.5874298983450497,0.7028095724059232,-0.07538036533989034
1.198,4.960573506572383,6.876010755100802,-4.269214063255677,1.597679844115235,0.2755805813692615
1.2,5.0,7.0,-4.854101966249672,2.472135954999559,0.618033988749887
1.202,4.960573506572396,6.876010755100851,-5.3288186928812316,3.3150046479462545,0.9414078643306636
1.204,4.842915805643161,6.508435401217795,-5.68258982996845,4.1155162702520345,1.2357192261806502
1.206,4.648882429441279,5.910295478514174,-5.907386007175228,4.863442381556828,1.4918822908483529
1.208,4.381533400219332,5.102780391949991,-5.998105135699799,5.549226446502426,1.7019889635893781
1.21,4.0450849718747355,4.114496766047387,-5.952688207886872,6.164105942206302,1.8595529717765014
1.212,3.644843137107083,2.980455040955622,-5.77216602951652,6.7002243203371235,1.9597101047684886
1.214,3.187119948743452,1.7408292101541367,-5.460635824110005,7.150731393210102,1.9993683785665994
1.216,2.679133974895019,0.43953363670528445,-5.025168240252875,7.509870861230987,1.97730348947583
1.218,2.1288964578253737,-0.8773326349500075,-4.475646872545104,7.773053863317387,1.8941966099894907
1.22,1.545084971874785,-2.163118960624484,-3.8245439384921944,7.93691761051582,1.7526133600877272
1.222,0.9369065729286413,-3.372275718711929,-3.0866372026890767,7.999368353630529,1.5569246031340604
1.224,0.3139525976466244,-4.461967928240735,-2.2786745731308202,7.959608135850403,1.3131715115059244
1.226,-0.31395259764654126,-5.393592699430426,-1.4189939821424171,7.8181449885455505,1.0288790675630204
1.228,-0.9369065729286292,-6.134146760307004,-0.527107179304501,7.576786439957958,0.7128237574265034
1.23,-1.545084971874706,-6.657395614066038,0.37674311717586706,7.238616419728162,0.3747626291714729
1.232,-2.1288964578253626,-6.944802909201326,1.27204265953226,6.807955854357542,0.02513207976672276
1.234,-2.6791339748949494,-6.986187098997906,2.1384712722794665,6.2903074570929585,-0.32527433038975634
1.236,-3.1871199487434425,-6.780082127900447,2.956364049289739,5.692285417674291,-0.665639089045969
1.238,-3.644843137107025,-6.3337893672622,3.707157678541953,5.021530890325613,-0.9854546830965849
1.24,-4.045084971874728,-5.66311896062468,4.373811764528442,4.286614359831982,-1.2748479794973642
1.242,-4.381533400219326,-4.791829741500903,4.941195585770559,3.4969261332074724,-1.5248850220228871
1.244,-4.648882429441249,-3.7507875648531,5.396431509398197,2.662556356183902,-1.7278468343856672
1.246,-4.842915805643158,-2.576871868792819,5.729187268479846,1.7941660875950582,-1.8774677153077481
1.248,-4.960573506572386,-1.3116692021001821,5.931910468427483,0.9028510789878618,-1.9691286690584069
1.25,-5.0,-4.4581476353419774e-14,6.0,7.832787669450353e-15,-2.0
1.252,-4.960573506572394,1.311669202099997,5.93191046842749,-0.9028510789878462,-1.9691286690584124
1.254,-4.842915805643157,2.576871868792644,5.72918726847986,-1.794166087595043,-1.877467715307749
1.256,-4.648882429441273,3.7507875648529407,5.396431509398217,-2.662556356183887,-1.7278468343856688
1.258,-4.381533400219324,4.791829741500766,4.9411955857705845,-3.496926133207458,-1.5248850220229073
1.26,-4.045084971874725,5.663118960624569,4.373811764528472,-4.286614359831969,-1.2748479794973884
1.262,-3.6448431371070704,6.33378936726212,3.7071576785419875,-5.0215308903256,-0.9854546830965875
1.264,-3.1871199487434385,6.7800821279004,2.956364049289778,-5.69228541767428,-0.6656390890459718
1.266,-2.679133974895005,6.9861870989978945,2.1384712722795074,-6.290307457092949,-0.32527433038978726
1.268,-2.128896457825358,6.94480290920135,1.272042659532303,-6.807955854357533,0.025132079766691406
1.27,-1.5450849718747688,6.657395614066097,0.37674311717591114,-7.238616419728155,0.3747626291714421
1.272,-0.9369065729286246,6.134146760307094,-0.527107179304457,-7.576786439957954,0.7128237574265007
1.274,-0.31395259764660727,5.393592699430547,-1.4189939821423745,-7.818144988545547,1.0288790675630177
1.276,0.3139525976465584,4.46196792824088,-2.2786745731307794,-7.959608135850401,1.3131715115059006
1.278,0.9369065729286462,3.372275718712095,-3.0866372026890385,-7.999368353630529,1.556924603134041
1.28,1.5450849718747222,2.1631189606246632,-3.8245439384921607,-7.936917610515823,1.7526133600877256
1.282,2.128896457825378,0.8773326349501945,-4.475646872545075,-7.773053863317391,1.8941966099894896
1.284,2.679133974894964,-0.43953363670509615,-5.025168240252851,-7.509870861230993,1.9773034894758295
1.286,3.1871199487434554,-1.7408292101539538,-5.460635824109986,-7.150731393210109,1.9993683785666003
1.288,3.644843137107037,-2.9804550409554516,-5.772166029516509,-6.700224320337132,1.9597101047684948
1.29,4.045084971874738,-4.114496766047235,-5.952688207886867,-6.164105942206312,1.8595529717765025
1.292,4.3815334002193005,-5.102780391949861,-5.998105135699799,-5.549226446502438,1.7019889635893797
1.294,4.648882429441255,-5.910295478514072,-5.907386007175237,-4.86344238155684,1.4918822908483738
1.296,4.8429158056431625,-6.508435401217725,-5.682589829968464,-4.115516270252048,1.2357192261806749
1.298,4.960573506572388,-6.876010755100816,-5.328818692881251,-3.3150046479462687,0.9414078643306663
1.3,5.0,-7.0,-4.854101966249698,-2.4721359549995743,0.6180339887498898
1.302,4.960573506572391,-6.876010755100838,-4.269214063255707,-1.5976798441152502,0.27558058136926444
1.304,4.842915805643153,-6.508435401217769,-3.5874298983450847,-0.7028095724059389,-0.075380365339859
1.306,4.648882429441267,-5.9102954785141355,-2.824223592992014,0.2010407635467069,-0.4240142198441058
1.308,4.381533400219316,-5.102780391949941,-1.9969172671379127,1.1023223254771122,-0.759558191043605
1.31,4.045084971874758,-4.1144967660473295,-1.1242878875143119,1.9895190973188461,-1.0716535899580013
1.312,3.644843137107059,-2.9804550409555572,-0.22614109601962695,2.8512950297060136,-1.3506656162420396
1.314,3.187119948743425,-1.740829210154067,0.6771383092408993,3.676638884971911,-1.587980797295667
1.316,2.6791339748949907,-0.43953363670521256,1.5650490377394186,4.4550049319055125,-1.7762728976270894
1.318,2.1288964578253426,0.877332634950079,2.4174386142819593,5.176447692555563,-1.9097290894932881
1.32,1.5450849718747526,2.1631189606245527,3.2149607698739886,5.8317490193712995,-1.9842294026289573
1.322,0.9369065729286076,3.3722757187119923,3.9395145345177687,6.412535878967019,-1.9974739132120354
1.324,0.31395259764659017,4.4619679282407905,4.574655066068677,6.911387337542688,-1.9490537455731547
1.326,-0.31395259764657546,5.393592699430473,5.1059668907681575,7.321929380967346,-1.8404636947317388
1.328,-0.936906572928663,6.134146760307038,5.521391084195239,7.638916357973147,-1.675056080084277
1.33,-1.5450849718747386,6.65739561406606,5.811498966771783,7.858298005829512,-1.4579372548428302
1.332,-2.1288964578253937,6.944802909201335,5.969706101887803,7.977271202084912,-1.195809966115041
1.334,-2.6791339748949783,6.986187098997902,5.992421739636103,7.994315781124714,-0.8967664321800622
1.336,-3.1871199487434687,6.780082127900429,5.879130314305484,7.90921395790331,-0.5700385249399436
1.338,-3.644843137107049,6.3337893672621695,5.632403145923239,7.723053110666187,-0.22571276974694793
1.34,-4.045084971874749,5.6631189606246375,5.25784008026316,7.4382118871060054,0.12558103905862042
1.342,-4.3815334002193085,4.791829741500852,4.763942391887019,7.058329811479618,0.4729979940474495
1.344,-4.648882429441262,3.750787564853039,4.161919834876818,6.58826078102741,0.8058128714273315
1.346,-4.842915805643166,2.5768718687927525,3.465436220533568,6.0340110458888185,1.113751232976387
1.348,-4.9605735065723895,1.3116692021001113,2.6902992965402026,5.402662464968182,1.387306611625624
1.35,-5.0,7.202223038323271e-14,1.8541019662496667,4.70228201833977,1.6180339887498936
1.352,-4.9605735065723895,-1.3116692021000675,0.9758229911692545,3.9418187323863156,1.798810503132744
1.354,-4.842915805643148,-2.576871868792711,0.07539623930012418,3.130989334697601,1.9240553431721747
1.356,-4.648882429441261,-3.7507875648529176,-0.8267417441078486,2.2801540997597893,1.9899020339626021
1.358,-4.381533400219307,-4.791829741500819,-1.710115574819904,1.4001844718021876,1.9943178005212283
1.36,-4.045084971874747,-5.663118960624553,-2.5546757493904297,0.5023241562344856,1.9371663222572617
1.362,-3.6448431371070473,-6.333789367262108,-3.3412536989291466,-0.40195454543817843,1.8202119413699878
1.364,-3.187119948743412,-6.7800821279004175,-4.051996848726184,-1.301097321559091,1.6470651952568462
1.366,-2.679133974894976,-6.986187098997893,-4.670773809402137,-2.183615484138624,1.4230713544185554
1.368,-2.128896457825327,-6.944802909201353,-5.183540503157023,-3.0382327641744307,1.1551454068445355
1.37,-1.5450849718747361,-6.657395614066075,-5.5786589153295285,-3.8540293928137435,0.8515585831301397
1.372,-0.9369065729285908,-6.134146760307107,-5.847161236719462,-4.620581627378161,0.5216830125797816
1.374,-0.313952597646573,-5.393592699430564,-5.982953401563686,-5.328094939474032,0.17570239310146715
1.3760000000000001,0.3139525976465926,-4.461967928240824,-5.982953401563679,-5.967529163393475,-0.17570239310148375
1.3780000000000001,0.9369065729286101,-3.3722757187121184,-5.847161236719463,-6.530714005737487,-0.5216830125797977
1.3800000000000001,1.5450849718747548,-2.1631189606246894,-5.578658915329498,-7.010453440350922,-0.8515585831301548
1.3820000000000001,2.1288964578254093,-0.877332634950123,-5.1835405031569834,-7.400617654675675,-1.155145406844549
1.3840000000000001,2.6791339748949925,0.4395336367050688,-4.6707738094021405,-7.6962213726886946,-1.4230713544185871
1.3860000000000001,3.187119948743482,1.7408292101539273,-4.051996848726126,-7.893487553662949,-1.6470651952568558
1.3880000000000001,3.6448431371070606,2.980455040955517,-3.3412536989290804,-7.9898956528481415,-1.8202119413699946
1.3900000000000001,4.045084971874759,4.114496766047373,-2.554675749390435,-7.984213827426171,-1.937166322257266
1.3920000000000001,4.3815334002193165,5.1027803919498425,-1.710115574819828,-7.876514676233638,-1.9943178005212294
1.3940000000000001,4.648882429441268,5.9102954785141115,-0.82674174410777,-7.668174312138999,-1.9899020339626003
1.3960000000000001,4.842915805643154,6.508435401217789,0.07539623930011831,-7.361854778926951,-1.9240553431721703
1.3980000000000001,4.960573506572392,6.876010755100811,0.9758229911693328,-6.9614700373561895,-1.7988105031327366
1.4000000000000001,5.0,7.0,1.854101966249742,-6.47213595499956,-1.6180339887498838
1.4020000000000001,4.960573506572387,6.876010755100806,2.6902992965401973,-5.900104938865369,-1.3873066116255917
1.4040000000000001,4.842915805643144,6.5084354012177785,3.4654362205336326,-5.252686046023626,-1.1137512329763732
1.4060000000000001,4.648882429441254,5.910295478514097,4.1619198348768744,-4.538151593014024,-0.8058128714273162
1.408,4.3815334002193325,5.10278039194996,4.763942391886964,-3.7656314573227307,-0.47299799404746096
1.41,4.045084971874778,4.1144967660475125,5.257840080263158,-2.944996421477497,-0.12558103905866053
1.412,3.6448431371070837,2.980455040955672,5.632403145923237,-2.086732050319251,0.22571276974693624
1.414,3.1871199487434536,1.7408292101540934,5.879130314305466,-1.2018047129661333,0.5700385249399323
1.416,2.679133974895022,0.43953363670543844,5.992421739636103,-0.30152146135955354,0.8967664321800518
1.418,2.128896457825376,-0.8773326349499528,5.9697061018878035,0.6026144442233853,1.1958099661150088
1.42,1.5450849718747874,-2.1631189606245265,5.811498966771806,1.4990505166857222,1.4579372548428027
1.422,0.9369065729286437,-3.3722757187117938,5.5213910841952405,2.376332652616207,1.6750560800842709
1.424,0.3139525976466268,-4.461967928240692,5.105966890768161,3.2232514857092327,1.840463694731734
1.426,-0.3139525976465388,-5.393592699430455,4.574655066068735,4.028985613086022,1.949053745573152
1.428,-0.9369065729285571,-6.13414676030693,3.939514534517773,4.783239864460092,1.9974739132120334
1.43,-1.5450849718747037,-6.657395614066021,3.214960769873994,5.476376847429456,1.9842294026289589
1.432,-2.1288964578253604,-6.944802909201331,2.4174386142820428,6.099540088091536,1.9097290894932915
1.434,-2.679133974894947,-6.986187098997916,1.5650490377394242,6.6447671935664605,1.7762728976270947
1.436,-3.1871199487434403,-6.78008212790046,0.6771383092409051,7.105091590508323,1.5879807972956743
1.438,-3.6448431371070233,-6.333789367262181,-0.2261410960195359,7.474631539652871,1.3506656162420694
1.44,-4.045084971874727,-5.663118960624771,-1.124287887514306,7.748665289029032,1.071653589958011
1.442,-4.381533400219291,-4.791829741500944,-1.9969172671379072,7.9236914055732,0.7595581910436159
1.444,-4.648882429441247,-3.750787564853062,-2.8242235929919337,7.997473514266398,0.4240142198441173
1.446,-4.842915805643139,-2.576871868792963,-3.5874298983450803,7.969068873145385,0.07538036533989916
1.448,-4.960573506572385,-1.311669202100236,-4.269214063255704,7.838840419073989,-0.2755805813692528
1.45,-5.0,-9.946298441304567e-14,-4.854101966249645,7.60845213036125,-0.6180339887498786
1.452,-4.960573506572394,1.3116692020998453,-5.328818692881249,7.280847765479994,-0.9414078643306558
1.454,-4.842915805643157,2.576871868792593,-5.682589829968463,6.860213249549252,-1.2357192261806655
1.456,-4.648882429441274,3.750787564852894,-5.907386007175221,6.351923189182723,-1.491882290848347
1.458,-4.3815334002193245,4.791829741500654,-5.998105135699799,5.762472199103301,-1.7019889635893735
1.46,-4.045084971874768,5.663118960624536,-5.952688207886868,5.099391917989569,-1.859552971776498
1.462,-3.644843137107072,6.333789367262097,-5.772166029516533,4.371154773874207,-1.9597101047684924
1.464,-3.1871199487434954,6.780082127900362,-5.460635824109989,3.5870657287203156,-1.9993683785665999
1.466,-2.679133974895007,6.986187098997891,-5.025168240252854,2.7571433853961964,-1.977303489475827
1.468,-2.1288964578253604,6.944802909201357,-4.475646872545135,1.8919919761898591,-1.8941966099894842
1.47,-1.545084971874771,6.657395614066145,-3.824543938492165,1.0026658685144962,-1.752613360087745
1.472,-0.9369065729286269,6.134146760307122,-3.086637202689043,0.1005283190668832,-1.556924603134066
1.474,-0.31395259764660965,5.393592699430583,-2.278674573130864,-0.8028937188096577,-1.313171511505931
1.476,0.3139525976465559,4.461967928240999,-1.41899398214238,-1.6960568793763773,-1.028879067563028
1.478,0.936906572928574,3.3722757187121424,-0.5271071793044629,-2.5675488784576186,-0.7128237574265117
1.48,1.5450849718747197,2.163118960624715,0.3767431171758202,-3.4062343325205267,-0.37476262917145364
1.482,2.1288964578253116,0.8773326349503476,1.2720426595322973,-4.201397039690315,-0.025132079766703157
1.484,2.6791339748949614,-0.4395336367050414,2.138471272279502,-4.942876904722628,0.32527433038977566
1.486,3.1871199487434536,-1.7408292101539007,2.9563640492896983,-5.621199758390752,0.6656390890459876
1.488,3.644843137107036,-2.980455040955312,3.7071576785419826,-6.227698412536151,0.9854546830965525
1.49,4.045084971874736,-4.114496766047191,4.373811764528469,-6.7546234040160895,1.2748479794973573
1.492,4.381533400219299,-5.102780391949823,4.941195585770532,-7.195242012530944,1.5248850220228813
1.494,4.648882429441254,-5.910295478513991,5.396431509398214,-7.543924287142897,1.7278468343856628
1.496,4.842915805643144,-6.508435401217705,5.729187268479858,-7.796214982292605,1.877467715307745
1.498,4.960573506572387,-6.876010755100806,5.931910468427476,-7.948890484160061,1.9691286690584102
1.5,5.0,-7.0,6.0,-8.0,2.0
1.502,4.960573506572392,-6.8760107551008485,5.931910468427484,-7.948890484160073,1.9691286690584089
1.504,4.842915805643154,-6.508435401217789,5.7291872684798735,-7.796214982292629,1.8774677153077424
1.506,4.648882429441268,-5.9102954785141115,5.396431509398237,-7.543924287142934,1.7278468343856874
1.508,4.3815334002193165,-5.102780391949979,4.941195585770562,-7.195242012530992,1.524885022022913
1.51,4.045084971874759,-4.114496766047373,4.373811764528505,-6.754623404016149,1.274847979497395
1.512,3.6448431371070606,-2.980455040955517,3.707157678542025,-6.22769841253622,0.9854546830965951
1.514,3.187119948743482,-1.74082921015412,2.9563640492897445,-5.62119975839083,0.6656390890459801
1.516,2.6791339748949925,-0.43953363670526724,2.1384712722795514,-4.942876904722715,0.32527433038976794
1.518,2.128896457825345,0.877332634950123,1.272042659532349,-4.201397039690408,-0.025132079766711005
1.52,1.5450849718747548,2.1631189606245,0.376743117175873,-3.406234332520626,-0.37476262917146136
1.522,0.9369065729286101,3.3722757187119443,-0.5271071793044102,-2.5675488784577225,-0.712823757426519
1.524,0.3139525976465926,4.461967928240824,-1.4189939821423285,-1.6960568793764845,-1.028879067562986
1.526,-0.313952597646573,5.393592699430438,-2.278674573130815,-0.8028937188097668,-1.313171511505894
1.528,-0.9369065729285908,6.1341467603070114,-3.0866372026889977,0.10052831906677345,-1.5569246031340354
1.53,-1.5450849718747361,6.657395614066075,-3.824543938492124,1.0026658685143874,-1.7526133600877214
1.532,-2.128896457825327,6.944802909201328,-4.4756468725451,1.8919919761897523,-1.894196609989487
1.534,-2.679133974894976,6.986187098997905,-5.0251682402528255,2.7571433853960934,-1.9773034894758281
1.536,-3.187119948743467,6.7800821279004175,-5.460635824109968,3.5870657287202175,-1.9993683785665999
1.538,-3.6448431371070473,6.333789367262193,-5.772166029516519,4.371154773874115,-1.9597101047684908
1.54,-4.045084971874747,5.6631189606246695,-5.952688207886862,5.099391917989483,-1.8595529717764951
1.542,-4.381533400219307,4.791829741500819,-5.9981051356998005,5.762472199103225,-1.7019889635893992
1.544,-4.648882429441261,3.7507875648530855,-5.90738600717523,6.351923189182656,-1.4918822908483798
1.546,-4.842915805643148,2.576871868792803,-5.68258982996848,6.860213249549196,-1.2357192261806818
1.548,-4.9605735065723895,1.3116692021000675,-5.328818692881273,7.280847765479948,-0.941407864330674
1.55,-5.0,1.269037384428586e-13,-4.854101966249676,7.608452130361216,-0.6180339887498982
1.552,-4.9605735065723895,-1.3116692021000138,-4.269214063255741,7.838840419073967,-0.27558058136927316
1.554,-4.842915805643148,-2.5768718687927525,-3.587429898345123,7.9690688731453765,0.07538036533987859
1.556,-4.648882429441262,-3.750787564852871,-2.8242235929919803,7.997473514266401,0.42401421984412496
1.558,-4.3815334002193085,-4.791829741500779,-1.996917267137957,7.923691405573215,0.7595581910436231
1.56,-4.045084971874749,-5.6631189606246375,-1.124287887514358,7.748665289029058,1.0716535899579698
1.562,-3.644843137107049,-6.333789367262085,-0.22614109601958876,7.47463153965291,1.3506656162420332
1.564,-3.1871199487434687,-6.780082127900404,0.6771383092408525,7.105091590508374,1.5879807972956617
1.566,-2.6791339748949783,-6.986187098997902,1.565049037739373,6.644767193566522,1.7762728976270852
1.568,-2.1288964578253937,-6.94480290920136,2.4174386142819944,6.099540088091607,1.9097290894932855
1.57,-1.5450849718747386,-6.6573956140660915,3.214960769873949,5.476376847429536,1.9842294026289562
1.572,-0.9369065729285931,-6.134146760307038,3.939514534517733,4.78323986446018,1.9974739132120345
1.574,-0.31395259764657546,-5.3935926994306,4.5746550660687015,4.028985613086117,1.9490537455731503
1.576,0.31395259764659017,-4.461967928240867,5.1059668907681335,3.223251485709333,1.8404636947317312
1.578,0.9369065729286076,-3.3722757187119923,5.521391084195219,2.3763326526163118,1.6750560800842975
1.58,1.5450849718747526,-2.163118960624742,5.811498966771793,1.49905051668583,1.4579372548428362
1.582,2.1288964578253426,-0.8773326349501774,5.969706101887798,0.6026144442234947,1.195809966115048
1.584,2.6791339748949907,0.43953363670521256,5.9924217396361055,-0.30152146135944385,0.8967664321800701
1.586,3.187119948743425,1.7408292101538743,5.879130314305477,-1.2018047129660248,0.5700385249399521
1.588,3.644843137107059,2.980455040955467,5.632403145923255,-2.0867320503191453,0.2257127697469567
1.59,4.045084971874758,4.1144967660473295,5.257840080263183,-2.944996421477395,-0.12558103905864
1.592,4.381533400219316,5.102780391949805,4.763942391886996,-3.765631457322634,-0.47299799404746856
1.594,4.648882429441267,5.910295478514082,4.161919834876851,-4.538151593014027,-0.8058128714273494
1.596,4.842915805643153,6.508435401217769,3.4654362205336064,-5.252686046023629,-1.1137512329763561
1.598,4.960573506572391,6.8760107551008005,2.6902992965401684,-5.900104938865372,-1.3873066116255974
1.6,5.0,7.0,1.8541019662497114,-6.472135954999563,-1.6180339887498885
1.602,4.960573506572388,6.876010755100816,0.9758229911693008,-6.961470037356191,-1.7988105031327402
1.604,4.842915805643145,6.508435401217799,0.07539623930008596,-7.361854778926952,-1.9240553431721723
1.606,4.648882429441255,5.910295478514127,-0.826741744107802,-7.668174312139,-1.9899020339626012
1.608,4.3815334002193005,5.102780391949861,-1.7101155748198589,-7.876514676233638,-1.9943178005212268
1.61,4.045084971874738,4.114496766047396,-2.5546757493904644,-7.984213827426171,-1.9371663222572568
1.612,3.644843137107037,2.9804550409555417,-3.341253698929107,-7.9898956528481415,-1.8202119413699798
1.614,3.1871199487434554,1.7408292101539538,-4.05199684872615,-7.893487553662949,-1.6470651952568351
1.616,2.679133974894964,0.43953363670529466,-4.670773809402162,-7.696221372688694,-1.4230713544185816
1.618,2.128896457825378,-0.8773326349500958,-5.183540503157,-7.400617654675673,-1.1551454068445426
1.62,1.5450849718747222,-2.1631189606246632,-5.578658915329511,-7.010453440350919,-0.8515585831301477
1.622,0.9369065729285764,-3.3722757187119203,-5.8471612367194705,-6.530714005737485,-0.5216830125797901
1.624,0.31395259764655836,-4.461967928240803,-5.982953401563688,-5.967529163393472,-0.17570239310147592
1.6260000000000001,-0.31395259764660727,-5.393592699430547,-5.982953401563683,-5.3280949394740285,0.17570239310150326
1.6280000000000001,-0.9369065729286246,-6.134146760306998,-5.8471612367194545,-4.620581627378158,0.5216830125798165
1.6300000000000001,-1.5450849718747688,-6.657395614066067,-5.578658915329485,-3.85402939281374,0.8515585831301725
1.6320000000000001,-2.128896457825358,-6.94480290920135,-5.183540503157007,-3.038232764174427,1.155145406844565
1.6340000000000001,-2.679133974895005,-6.986187098997907,-4.6707738094021165,-2.1836154841386204,1.4230713544185611
1.6360000000000001,-3.1871199487434385,-6.780082127900425,-4.051996848726097,-1.301097321559087,1.6470651952568507
1.6380000000000001,-3.6448431371070704,-6.33378936726212,-3.34125369892912,-0.4019545454381745,1.820211941369991
1.6400000000000001,-4.0450849718747675,-5.6631189606246854,-2.5546757493904004,0.5023241562344894,1.9371663222572637
1.6420000000000001,-4.381533400219324,-4.791829741500839,-1.7101155748197914,1.4001844718021916,1.9943178005212288
1.6440000000000001,-4.648882429441273,-3.7507875648529407,-0.8267417441078166,2.2801540997597933,1.9899020339625983
1.6460000000000001,-4.842915805643157,-2.576871868792829,0.07539623930015654,3.1309893346976048,1.9240553431721648
1.6480000000000001,-4.960573506572394,-1.3116692021000946,0.9758229911693705,3.941818732386319,1.7988105031327282
1.6500000000000001,-5.0,4.460747354015648e-14,1.8541019662496974,4.702282018339773,1.6180339887498723
1.6520000000000001,-4.960573506572386,1.3116692020999867,2.6902992965402315,5.402662464968185,1.3873066116256185
1.6540000000000001,-4.842915805643158,2.576871868792727,3.4654362205336637,6.034011045888821,1.1137512329763806
1.6560000000000001,-4.648882429441249,3.7507875648530162,4.161919834876841,6.588260781027412,0.8058128714273243
1.6580000000000001,-4.381533400219292,4.791829741500759,4.7639423918870385,7.05832981147962,0.4729979940474419
1.6600000000000001,-4.045084971874728,5.6631189606246215,5.257840080263216,7.438211887106006,0.1255810390586126
1.6620000000000001,-3.644843137107025,6.333789367262158,5.63240314592325,7.723053110666188,-0.22571276974698395
1.6640000000000001,-3.1871199487434425,6.780082127900397,5.87913031430549,7.909213957903311,-0.5700385249399784
1.666,-2.6791339748950094,6.986187098997887,5.9924217396361,7.994315781124714,-0.8967664321800439
1.668,-2.128896457825427,6.944802909201363,5.969706101887808,7.977271202084912,-1.1958099661150245
1.67,-1.5450849718747732,6.6573956140660995,5.811498966771796,7.8582980058295115,-1.4579372548428162
1.672,-0.936906572928699,6.134146760307147,5.521391084195259,7.638916357973146,-1.6750560800842815
1.674,-0.3139525976466122,5.393592699430617,5.105966890768186,7.321929380967344,-1.8404636947317419
1.676,0.3139525976465535,4.461967928240888,4.57465506606871,6.911387337542687,-1.9490537455731436
1.678,0.9369065729285715,3.372275718712191,3.9395145345178086,6.412535878967017,-1.997473913212033
1.68,1.5450849718747175,2.1631189606247676,3.2149607698740335,5.831749019371297,-1.98422940262896
1.682,2.1288964578253093,0.8773326349502049,2.4174386142820077,5.176447692555559,-1.9097290894932941
1.684,2.6791339748949596,-0.4395336367049866,1.5650490377394695,4.455004931905509,-1.7762728976270987
1.686,3.187119948743397,-1.7408292101538476,0.6771383092409519,3.6766388849719074,-1.5879807972956796
1.688,3.644843137107034,-2.9804550409554422,-0.22614109601957405,2.85129502970601,-1.350665616242055
1.69,4.0450849718747355,-4.114496766047146,-1.12428788751426,1.9895190973188424,-1.0716535899579946
1.692,4.381533400219298,-5.102780391949786,-1.9969172671378628,1.1023223254771082,-0.7595581910435977
1.694,4.648882429441254,-5.910295478514067,-2.8242235929919675,0.201040763546703,-0.42401421984415366
